 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       3       5        6     25      37.247    1388.127    3601.240    4618.219    1.5727    1.4689    0.4092      1.0     4513.769    0.155847       -13
       3       5        6     26      37.694    1392.415    3611.180    4603.613    1.5723    1.4617    0.4093      1.0     4499.167    0.088033       -13
       3       5        6     27      40.873    1421.700    3678.360    4521.981    1.5463    1.4709    0.4198      1.0     4417.557    0.105338       -13
       3       5        6     28      43.574    1449.646    3741.410    4444.669    1.5574    1.4713    0.4153      1.0     4340.267    0.118810       -13
       3       5        6     29      46.336    1477.257    3804.460    4380.878    1.5416    1.4737    0.4217      1.0     4276.494    0.144396       -13
       3       5        6     30      48.889    1505.589    3867.510    4296.578    1.5382    1.4923    0.4231      1.0     4192.219    0.098758       -13
       3       5        6     31      51.638    1534.172    3930.560    4206.521    1.5392    1.4557    0.4227      1.0     4102.189    0.100865       -13
       3       5        6     32      54.751    1562.400    3993.610    3992.420    1.5364    1.4801    0.4239      1.0     3888.159    0.109815       -13
       3       5        6     33      57.190    1590.440    4056.660    3926.806    1.5569    1.4763    0.4155      1.0     3822.569    0.089550       -13
       3       5        6     34      59.987    1617.774    4119.710    3856.068    1.5812    1.4736    0.4058      1.0     3751.857    0.090278       -13
       3       5        6     35      62.427    1645.154    4182.760    3762.864    1.5532    1.5031    0.4170      1.0     3658.689    0.167407       -13
       3       5        6     36      64.357    1673.216    4245.810    3361.047    1.5414    1.5085    0.4218      1.0     3257.049    0.113060       -13
       3       5        6     37      66.349    1700.794    4308.860    3292.668    1.5588    1.4964    0.4147      1.0     3188.704    0.127212       -13
       3       5        6     38      69.528    1736.509    4391.110    3199.170    1.5779    1.4458    0.4071      1.0     3095.256    0.374286       -13
       3       5        6     39      74.159    1772.017    4473.360    3106.070    1.5594    1.4267    0.4145      1.0     3002.209    0.079124       -13
       3       5        6     40      78.360    1807.813    4555.610    2962.829    1.5546    1.4557    0.4164      1.0     2859.054    0.100304       -13
       3       5        6     41      82.707    1844.246    4637.860    2869.702    1.5258    1.4486    0.4282      1.0     2765.988    0.087538       -13
       3       5        6     42      87.775    1882.583    4720.110    2716.037    1.4656    1.4431    0.4539      1.0     2612.433    0.098087       -13
       3       5        6     43      92.302    1922.644    4802.360    2619.879    1.4464    1.4611    0.4624      1.0     2516.350    0.096569       -13
       3       5        6     44      98.433    1964.502    4884.610    2460.722    1.3954    1.4145    0.4857      1.0     2357.331    0.097724       -13
       3       5        6     45     105.902    2007.264    4966.860    2338.194    1.4011    1.3769    0.4830      1.0     2234.921    0.127338       -13
       3       5        6     46     114.398    2049.928    5049.110    2238.199    1.3755    1.3426    0.4951      1.0     2135.033    0.089825       -13
       3       5        6     47     124.117    2092.452    5131.360    2128.417    1.3812    1.3630    0.4923      1.0     2025.379    0.092410       -13
       3       5       12      5      27.147    1251.389    3282.540       1.113    0.8317    1.7516    0.8211     -1.0        0.714    0.105266        11
       3       5       13      8      27.786    1268.581    3323.050      12.164    1.9308    0.7375    0.2881     -1.0       11.664    0.107892        11
       3       5       18     13      31.198    1304.467    3404.820       1.116    0.8301    0.5630    0.8223     -1.0        0.717    0.302848        11
       3       5       27     24      36.448    1377.380    3577.360      23.462    2.2879   -0.0564    0.2023     -1.0       22.956    0.095246        11
       3       5       66     36      62.344    1673.459    4245.810     119.645    1.5670    1.8392    0.4114     -1.0      119.135    0.081657        11
       3       5      127     46     113.459    2094.105    5049.410       0.213   -0.1870    1.0350    1.7567      0.0        0.213    0.000000        22
       3       5      152     45      85.746    1988.403    4966.860       0.395    1.8512    2.5224    0.3115      0.0        0.395    0.000000        22
       3       5      179     44      82.035    1970.145    4884.610       6.407    1.2790    1.8100    0.5429      0.0        6.407    0.000000        22
       3       5      179     45      70.277    2018.356    4966.860       6.407    1.2790    1.8100    0.5429      0.0        6.407    0.000000        22
       3       5      181     44      85.111    1972.480    4884.610       2.499    1.2480    1.7330    0.5591      0.0        2.499    0.000000        22
       3       5      182     44      78.420    1977.501    4884.610      20.982    1.1392    1.8446    0.6195      0.0       20.982    0.000000        22
       3       5      184     44      77.818    1965.967    4884.610       6.300    1.3982    1.9754    0.4844      0.0        6.300    0.000000        22
       3       5      281     46      68.395    2045.972    5049.110       0.359    0.6288   -0.9202    0.9798      0.0        0.359    0.000000        22
       3       5      381     42     108.121    1880.986    4720.110       0.113    1.1315    1.0211    0.6240      0.0        0.113    0.000000        22
       3       5      389     42     100.506    1856.007    4720.110       0.286    1.1584   -1.3567    0.6085      0.0        0.286    0.000000        22
       3       5      415     40      77.029    1802.685    4555.610      12.984    1.8519    1.5027    0.3113      0.0       12.984    0.000000        22
       3       5      415     41      85.018    1821.920    4637.860       9.941    2.1519    0.9951    0.2315      0.0        9.941    0.000000        22
       3       5      415     42     104.935    1805.712    4720.110       1.037    0.8042   -1.1303    0.8415      0.0        1.037    0.000000        22
       3       5      417     40      69.350    1796.900    4555.610       3.650    2.4509    2.9365    0.1720      0.0        3.650    0.000000        22
       3       5      418     40      93.555    1822.150    4555.610       0.339    0.9095    1.0199    0.7657      0.0        0.339    0.000000        22
       3       5      455     36      72.512    1666.747    4245.810       0.203    1.6819    0.7546    0.3678      0.0        0.203    0.000000        22
       3       5      456     36      63.006    1674.452    4245.810     126.685    1.4625    1.5993    0.4553      0.0      126.685    0.000000        22
       3       5      456     37      62.127    1705.309    4308.860     126.685    1.4625    1.5993    0.4553      0.0      126.685    0.000000        22
       3       5      458     36      63.925    1673.522    4245.810       1.038    1.5330    1.5232    0.4252      0.0        1.038    0.000000        22
       3       5      459     36      63.680    1673.752    4245.810       2.721    1.5138    1.5474    0.4333      0.0        2.721    0.000000        22
       3       5      459     37      64.361    1702.909    4308.860       2.721    1.5138    1.5474    0.4333      0.0        2.721    0.000000        22
       3       5      461     36      63.759    1674.511    4245.810       6.800    1.4486    1.5427    0.4614      0.0        6.800    0.000000        22
       3       5      461     37      64.639    1705.848    4308.860       6.800    1.4486    1.5427    0.4614      0.0        6.800    0.000000        22
       3       5      464     36      63.658    1673.570    4245.810      22.956    1.5426    1.5532    0.4213      0.0       22.956    0.000000        22
       3       5      465     36      63.474    1673.175    4245.810       3.746    1.5902    1.5773    0.4023      0.0        3.746    0.000000        22
       3       5      466     36      63.155    1673.362    4245.810       0.459    1.5649    1.6211    0.4123      0.0        0.459    0.000000        22
       3       5      466     37      27.273    1680.583    4308.860       0.230    0.9761   -2.5986    0.7206      0.0        0.230    0.000000        22
       3       5      467     36      62.422    1673.495    4245.810       1.062    1.5482    1.7773    0.4190      0.0        1.062    0.000000        22
       3       5      467     37      62.247    1695.274    4308.860       1.028    1.9245    1.4125    0.2898      0.0        1.028    0.000000        22
       3       5      468     36      62.497    1673.412    4245.810       5.670    1.5729    1.7612    0.4091      0.0        5.670    0.000000        22
       3       5      468     37      57.323    1700.252    4308.860       5.670    1.5729    1.7612    0.4091      0.0        5.670    0.000000        22
       3       5      471     37      50.457    1697.276    4308.860       0.414    1.9255   -1.1698    0.2896      0.0        0.414    0.000000        22
       3       5      475     37      39.670    1673.712    4308.860       0.343    0.8359    2.5621    0.8181      0.0        0.343    0.000000        22
       3       5      477     37      61.280    1685.583    4308.860       2.649    2.4646    1.6200    0.1697      0.0        2.649    0.000000        22
       3       5      500     37      48.389    1685.193    4308.860       3.037    0.1408    2.7551    1.4305     -1.0        2.569    0.687646        11
       3       5      513     37      61.580    1682.597    4308.860       6.346    3.2385    1.3637    0.0784      0.0        6.346    0.000000        22
       3       5      515     37      66.120    1682.108    4308.860      24.892    2.4015    0.3313    0.1807      0.0       24.892    0.000000        22
       3       5      517     37      64.766    1673.211    4308.860       0.168    0.8509   -0.7898    0.8072      0.0        0.168    0.000000        22
       3       5      518     37      60.721    1678.713    4308.860       1.269    3.3755   -1.9772    0.0684      0.0        1.269    0.000000        22
       3       5      519     37      60.121    1678.706    4308.860       0.121    3.2288   -2.1690    0.0792      0.0        0.121    0.000000        22
       3       5      521     37      67.978    1682.428    4308.860       0.587    1.8085    0.3760    0.3249      0.0        0.587    0.000000        22
       3       5      522     37      71.339    1681.789    4308.860       0.660    1.4698    0.2613    0.4521      0.0        0.660    0.000000        22
       3       5      524     37      65.374    1687.602    4308.860       0.167    1.4321    1.3735    0.4688      0.0        0.167    0.000000        22
       3       5      525     37     145.758    1585.023    4308.860       0.159    0.0437   -0.8453    1.5271      0.0        0.159    0.000000        22
       3       5      526     37      53.114    1683.205    4308.860       1.126    0.5773    2.8781    1.0231      0.0        1.126    0.000000        22
       3       5      570     37      85.037    1655.139    4309.160       0.511   -0.6644   -1.0499    2.1911      0.0        0.511    0.000000        22
       3       5      593     38      81.946    1672.715    4391.110       0.511    1.3011   -0.2250    0.5316      0.0        0.511    0.000000        22
       3       5      627     38      73.429    1701.663    4391.110       0.726    1.6621    0.9695    0.3750      0.0        0.726    0.000000        22
       3       5      677     37      93.741    1718.435    4308.860       0.942    0.6470    0.6467    0.9647      0.0        0.942    0.000000        22
       3       5      677     38     122.506    1723.709    4391.110       0.199    0.4015    1.7780    1.1797      0.0        0.199    0.000000        22
       3       5      692     37      69.566    1699.377    4309.160       0.511   -0.3788   -0.2478    1.9408      0.0        0.511    0.000000        22
       3       5      807     37      48.716    1726.667    4309.160       0.250   -0.2614    1.4307    1.8292      0.0        0.250    0.000000        22
       3       5      841     38      20.617    1737.585    4391.110       2.712    1.0717    2.6853    0.6598      0.0        2.712    0.000000        22
       3       5      852     38      23.529    1755.202    4391.110       5.792    0.8863    2.2979    0.7819      0.0        5.792    0.000000        22
       3       5      857     38      29.262    1768.367    4391.110       0.788    0.7923    2.0038    0.8503      0.0        0.788    0.000000        22
       3       5      918     38      21.900    1739.777    4391.410       0.128   -0.3912    1.4775    1.9524      0.0        0.128    0.000000        22
       3       5      919     38      18.952    1738.699    4391.410       0.511   -1.9053    2.7450    2.8462      0.0        0.511    0.000000        22
       3       5      960     35      46.637    1630.363    4182.760       0.695    0.4160   -2.5181    1.1663      0.0        0.695    0.000000        22
       3       5      969     35      52.963    1654.510    4182.760       6.971    0.7885    2.0682    0.8532      0.0        6.971    0.000000        22
       3       5      970     35      67.612    1640.496    4182.760       0.319    1.6367    0.2817    0.3844      0.0        0.319    0.000000        22
       3       5     1004     33      72.731    1616.920    4056.960       0.184   -1.2886    1.5680    2.6037      0.0        0.184    0.000000        22
       3       5     1018     32      47.970    1560.505    3993.610       0.472    1.0528    2.8535    0.6715      0.0        0.472    0.000000        22
       3       5     1024     32      66.920    1543.943    3993.610       2.454    1.9250    0.3258    0.2897      0.0        2.454    0.000000        22
       3       5     1024     33      87.328    1542.997    4056.660       1.952    1.4950   -0.5305    0.4412      0.0        1.952    0.000000        22
       3       5     1082     31      15.288    1578.223    3930.860       0.153   -0.6957    3.1008    2.2163      0.0        0.153    0.000000        22
       3       5     1135     32      52.290    1554.195    3993.610       0.873    2.0623    1.8974    0.2530      0.0        0.873    0.000000        22
       3       5     1136     31      44.914    1614.539    3930.860       0.450   -1.2059    1.6234    2.5597      0.0        0.450    0.000000        22
       3       5     1172     32      53.570    1556.173    3993.610       0.286    1.8291    1.5420    0.3184      0.0        0.286    0.000000        22
       3       5     1173     32      51.150    1529.465    3993.610       1.137    1.1306   -1.7182    0.6246      0.0        1.137    0.000000        22
       3       5     1174     32      55.489    1553.560    3993.610       1.732    2.0623    1.3053    0.2530      0.0        1.732    0.000000        22
       3       5     1174     33     148.555    1606.600    4056.660       0.554    0.3018    0.9917    1.2735      0.0        0.554    0.000000        22
       3       5     1175     32      47.186    1557.290    3993.610       0.707    1.5538    2.0871    0.4168      0.0        0.707    0.000000        22
       3       5     1178     32      53.349    1554.169    3993.610       1.280    1.9968    1.5482    0.2699      0.0        1.280    0.000000        22
       3       5     1178     33      53.744    1571.607    4056.660       1.280    1.9968    1.5482    0.2699      0.0        1.280    0.000000        22
       3       5     1180     32      54.097    1561.621    3993.610       1.444    0.8335    1.1184    0.8198      0.0        1.444    0.000000        22
       3       5     1180     33      44.956    1622.648    4056.660       1.089    0.8856    1.7980    0.7824      0.0        1.089    0.000000        22
       3       5     1183     32      47.131    1555.556    3993.610      32.097    1.6295    2.1941    0.3872      0.0       32.097    0.000000        22
       3       5     1183     33      32.126    1576.430    4056.660      32.097    1.6295    2.1941    0.3872      0.0       32.097    0.000000        22
       3       5     1189     34      42.035    1581.304    4119.710       0.572    0.7589   -0.4727    0.8758      0.0        0.572    0.000000        22
       3       5     1190     34      25.500    1615.778    4119.710       0.231    0.6900    1.5271    0.9298      0.0        0.231    0.000000        22
       3       5     1191     34      31.576    1598.599    4119.710      15.276    1.4287    0.9043    0.4704      0.0       15.276    0.000000        22
       3       5     1191     35      51.394    1623.794    4182.760      15.276    1.4287    0.9043    0.4704      0.0       15.276    0.000000        22
       3       5     1192     35      53.051    1627.997    4183.060       1.045   -2.7380    0.7903    3.0124     -1.0        0.652    0.139160        11
       3       5     1196     36      71.518    1624.697    4245.810       0.511    1.4853   -0.8076    0.4454      0.0        0.511    0.000000        22
       3       5     1230     34      46.259    1577.209    4119.710       0.101    0.6649   -0.6614    0.9501      0.0        0.101    0.000000        22
       3       5     1292     32      57.539    1553.173    3993.610       3.888    2.0053    0.9934    0.2676      0.0        3.888    0.000000        22
       3       5     1292     33      66.976    1567.661    4056.660       3.888    2.0053    0.9934    0.2676      0.0        3.888    0.000000        22
       3       5     1309     32      61.251    1528.929    3993.610       0.293    0.9134   -1.1808    0.7630      0.0        0.293    0.000000        22
       3       5     1314     32      61.270    1528.883    3993.662       0.400    0.7399   -1.5980    0.8904     -1.0        0.138    0.137878        11
       3       5     1323     31     156.397    1480.800    3930.560       0.343    0.5438   -0.9297    1.0520      0.0        0.343    0.000000        22
       3       5     1331     31      68.602    1535.458    3930.560       0.118    0.5437   -0.0949    1.0520      0.0        0.118    0.000000        22
       3       5     1349     30     -39.245    1504.112    3867.510       0.134    0.6367    2.4381    0.9732      0.0        0.134    0.000000        22
       3       5     1379     27      59.443    1381.085    3678.360       0.162    1.2999    1.4515    0.5322      0.0        0.162    0.000000        22
       3       5     1387     25      17.448    1373.842    3601.540       0.274   -0.5995   -2.3157    2.1374      0.0        0.274    0.000000        22
       3       5     1387     26      28.041    1385.330    3611.480       0.274   -0.5995   -2.3157    2.1374      0.0        0.274    0.000000        22
       3       5     1390     25      34.362    1379.317    3601.240       6.234    2.0275    2.6824    0.2618      0.0        6.234    0.000000        22
       3       5     1390     26      31.974    1380.498    3611.180       6.234    2.0275    2.6824    0.2618      0.0        6.234    0.000000        22
       3       5     1390     27      15.294    1390.805    3678.360       5.472    1.6632    2.3542    0.3746      0.0        5.472    0.000000        22
       3       5     1390     28      -2.806    1409.088    3741.410       5.409    1.5428    2.3439    0.4212      0.0        5.409    0.000000        22
       3       5     1391     25      34.592    1378.022    3601.240       3.254    1.2971    2.3883    0.5336      0.0        3.254    0.000000        22
       3       5     1391     26      30.695    1381.860    3611.180       3.063    1.5813    2.2613    0.4058      0.0        3.063    0.000000        22
       3       5     1391     27       5.191    1398.480    3678.360       2.258    1.2990    2.9942    0.5327      0.0        2.258    0.000000        22
       3       5     1391     28     -14.178    1419.764    3741.410       0.803    1.1250    1.5199    0.6279      0.0        0.803    0.000000        22
       3       5     1398     25      35.144    1377.059    3601.240       3.522    1.8671   -1.0662    0.3067     -1.0        3.048    0.081575        11
       3       5     1431     21      34.297    1368.403    3533.900       0.157   -0.4489    2.4937    2.0054      0.0        0.157    0.000000        22
       3       5     1434     14      18.863    1305.095    3414.760       0.120    0.5778   -2.8814    1.0227      0.0        0.120    0.000000        22
       3       5     1438     14      28.813    1304.901    3414.760       1.427    1.9548   -2.6675    0.2813      0.0        1.427    0.000000        22
       3       5     1438     15      27.025    1295.546    3435.390       0.795    0.8469   -1.3620    0.8101      0.0        0.795    0.000000        22
       3       5     1438     16       2.270    1275.491    3445.330       0.386    0.6022   -2.4518    1.0020      0.0        0.386    0.000000        22
       3       5     1439     14      29.423    1305.479    3414.760       6.933    2.6096    2.2391    0.1469      0.0        6.933    0.000000        22
       3       5     1439     15      27.532    1307.875    3435.390       6.933    2.6096    2.2391    0.1469      0.0        6.933    0.000000        22
       3       5     1439     16      26.621    1309.029    3445.330       6.933    2.6096    2.2391    0.1469      0.0        6.933    0.000000        22
       3       5     1439     17      24.730    1311.424    3465.960       6.933    2.6096    2.2391    0.1469      0.0        6.933    0.000000        22
       3       5     1439     18      23.819    1312.578    3475.900       6.933    2.6096    2.2391    0.1469      0.0        6.933    0.000000        22
       3       5     1447     19      10.545    1325.624    3499.780       0.636    0.5567    2.3817    1.0408      0.0        0.636    0.000000        22
       3       5     1447     20       0.591    1336.847    3509.720       0.596    0.7796    2.0414    0.8600      0.0        0.596    0.000000        22
       3       5     1447     21     -12.745    1362.889    3533.600       0.596    0.7108    2.0466    0.9132      0.0        0.596    0.000000        22
       3       5     1447     22     -18.641    1374.331    3543.540       0.596    0.7108    2.0466    0.9132      0.0        0.596    0.000000        22
       3       5     1448     18      43.622    1309.122    3476.200       0.233   -0.6856    0.1721    2.2083      0.0        0.233    0.000000        22
       3       5     1449     19      17.639    1318.618    3499.780       0.230    1.5148    2.2801    0.4328      0.0        0.230    0.000000        22
       3       5     1478      8      27.936    1268.733    3323.050       0.178    1.3259    1.5452    0.5191      0.0        0.178    0.000000        22
       3       5     1481      9      31.288    1273.177    3343.680       0.377    0.5360    0.2548    1.0588      0.0        0.377    0.000000        22
       3       5     1482      8      43.113    1319.281    3323.350       0.292   -0.2735    0.1384    1.8409      0.0        0.292    0.000000        22
       3       5     1493      8      86.605    1273.812    3323.350       0.482   -0.1483   -0.0305    1.7186      0.0        0.482    0.000000        22
       3       5     1500      9      31.059    1273.177    3343.680       0.623    0.8317    2.7326    0.8211     -1.0        0.295    0.294965        11
       3       5     1506      8      19.375    1270.309    3323.050       0.376    0.1870    2.8573    1.3849      0.0        0.376    0.000000        22
       3       6        1      0   -1860.760     777.510       0.000    5000.000   -2.3800    1.1750    2.9570      1.0     5001.116    0.000000       -13
       3       7        1      0   -1036.690   -2302.850       0.000    5000.000   -0.6000    5.8602    2.1352     -1.0     5001.116    0.000000       -13
       3       8        1      0    8088.850   -2093.050       0.000    5000.000   -0.7600    4.4592    2.2644      1.0     5001.116    0.000000       -13
       3       9        1      0  -10258.220    7981.260       0.000    5000.000    0.9200    4.0512    0.7591     -1.0     5001.116    0.000000       -13
       3      10        1      0   17768.470  -14025.270       0.000    5000.000    0.8600    4.0442    0.8021      1.0     5001.116    0.000000       -13
       4       0        1      0    3517.100    2250.400       0.000    5000.000    1.2500    2.1400    0.5570     -1.0     5001.116    0.000000       -13
       4       1        1      0   -2241.950     -26.450       0.000    5000.000   -1.6700    4.7242    2.7691     -1.0     5001.116    0.000000       -13
       4       2        1      0    2113.290     -82.890       0.000    5000.000   -0.8800    4.6732    2.3524      1.0     5001.116    0.000000       -13
       4       3        1      0   -1114.120   -1965.900       0.000    5000.000    1.6200    2.6260    0.3896      1.0     5001.116    0.000000       -13
       4       3        4      1   -1070.673     606.749    3221.400    4993.818    1.6240    2.6318    0.3892      1.0     4889.277    0.086918       -13
       4       3        4      2   -1074.254     608.745    3231.340    4980.594    1.6158    2.6297    0.3924      1.0     4876.056    0.107183       -13
       4       3        4      3   -1081.727     612.954    3251.970    4970.517    1.6052    2.6273    0.3964      1.0     4865.982    0.087308       -13
       4       3        4      4   -1085.360     614.991    3261.910    4959.892    1.6034    2.6293    0.3971      1.0     4855.359    0.097583       -13
       4       3        4      5   -1092.869     619.231    3282.540    4942.250    1.6115    2.6268    0.3940      1.0     4837.721    0.160515       -13
       4       3        4      6   -1096.483     621.269    3292.480    4910.794    1.6147    2.6218    0.3928      1.0     4806.273    0.108417       -13
       4       3        4      7   -1103.878     625.527    3313.110    4899.204    1.6176    2.6164    0.3917      1.0     4794.685    0.103078       -13
       4       3        4      8   -1107.420     627.581    3323.050    4886.696    1.6204    2.6178    0.3906      1.0     4782.180    0.144483       -13
       4       3        4      9   -1114.748     631.829    3343.680    4876.300    1.6254    2.6145    0.3887      1.0     4771.786    0.082671       -13
       4       3        4     10   -1118.255     633.885    3353.620    4785.985    1.6299    2.6052    0.3870      1.0     4681.493    0.092223       -13
       4       3        4     11   -1125.484     638.175    3374.250    4772.362    1.6330    2.6077    0.3858      1.0     4667.873    0.087092       -13
       4       3        4     12   -1128.976     640.232    3384.190    4759.771    1.6202    2.6033    0.3907      1.0     4655.285    0.103023       -13
       4       3        4     13   -1136.246     644.644    3404.820    4747.567    1.6175    2.5884    0.3917      1.0     4643.084    0.174044       -13
       4       3        4     14   -1139.754     646.806    3414.760    4730.753    1.6132    2.5888    0.3933      1.0     4626.274    0.130857       -13
       4       3        4     15   -1147.033     651.326    3435.390    4701.840    1.6093    2.5836    0.3948      1.0     4597.369    0.294871       -13
       4       3        4     16   -1150.550     653.516    3445.330    4689.797    1.6069    2.5847    0.3958      1.0     4585.329    0.395247       -13
       4       3        4     17   -1157.887     658.007    3465.960    4679.913    1.6110    2.6026    0.3942      1.0     4575.447    0.307867       -13
       4       3        4     18   -1161.429     660.120    3475.900    4658.807    1.6204    2.6005    0.3906      1.0     4554.347    0.085552       -13
       4       3        4     19   -1169.909     665.219    3499.780    4642.484    1.6033    2.5989    0.3972      1.0     4538.028    0.085265       -13
       4       3        4     20   -1173.497     667.378    3509.720    4630.997    1.6040    2.5958    0.3969      1.0     4526.544    0.085987       -13
       4       3        4     21   -1182.024     672.568    3533.600    4614.798    1.6126    2.5931    0.3936      1.0     4510.349    0.101856       -13
       4       3        4     22   -1185.546     674.708    3543.540    4603.567    1.6154    2.5985    0.3925      1.0     4499.121    0.099222       -13
       4       3        4     23   -1194.065     679.735    3567.420    4586.170    1.6133    2.6189    0.3933      1.0     4481.728    0.106390       -13
       4       3        4     24   -1197.639     681.797    3577.360    4565.954    1.6127    2.6134    0.3936      1.0     4461.518    0.102750       -13
       4       3        4     25   -1206.254     686.755    3601.240    4531.318    1.6060    2.6264    0.3961      1.0     4426.891    0.084815       -13
       4       3        4     26   -1209.842     688.812    3611.180    4518.455    1.6205    2.6156    0.3906      1.0     4414.032    0.097351       -13
       4       3        4     27   -1233.948     702.415    3678.360    4432.510    1.6137    2.6340    0.3931      1.0     4328.110    0.099044       -13
       4       3        4     28   -1256.757     715.216    3741.410    4366.516    1.6008    2.6214    0.3981      1.0     4262.135    0.109182       -13
       4       3        4     29   -1279.918     728.346    3804.460    4295.187    1.5967    2.6189    0.3997      1.0     4190.828    0.106276       -13
       4       3        4     30   -1303.102     741.790    3867.510    4214.586    1.5858    2.6122    0.4040      1.0     4110.251    0.098151       -13
       4       3        4     31   -1326.424     755.416    3930.560    4146.429    1.5813    2.6133    0.4057      1.0     4042.117    0.107628       -13
       4       3        4     32   -1349.507     768.936    3993.610    4053.326    1.5971    2.6132    0.3995      1.0     3949.045    0.109828       -13
       4       3        4     33   -1372.536     782.370    4056.660    3988.201    1.5901    2.5967    0.4023      1.0     3883.941    0.098559       -13
       4       3        4     34   -1395.210     796.405    4119.710    3896.989    1.5983    2.5733    0.3991      1.0     3792.763    0.080494       -13
       4       3        4     35   -1417.955     810.649    4182.760    3827.434    1.5928    2.5883    0.4013      1.0     3723.234    0.101128       -13
       4       3        4     36   -1440.319     824.487    4245.810    3737.219    1.6290    2.5901    0.3873      1.0     3633.054    0.080923       -13
       4       3        4     37   -1462.259     838.163    4308.860    3559.278    1.6251    2.5882    0.3888      1.0     3455.187    0.129654       -13
       4       3        4     38   -1490.431     855.571    4391.110    3443.335    1.6326    2.5867    0.3860      1.0     3339.297    0.087535       -13
       4       3        4     39   -1518.662     872.555    4473.360    3352.548    1.6605    2.6176    0.3756      1.0     3248.554    0.093009       -13
       4       3        4     40   -1546.781     888.251    4555.610    3236.767    1.6593    2.6438    0.3761      1.0     3132.833    0.085246       -13
       4       3        4     41   -1574.915     905.037    4637.860    3121.399    1.6542    2.5714    0.3779      1.0     3017.528    0.085576       -13
       4       3        4     42   -1602.567     922.980    4720.110    3022.885    1.6182    2.5715    0.3915      1.0     2919.073    0.091245       -13
       4       3        4     43   -1630.464     941.322    4802.360    2932.667    1.6289    2.5504    0.3874      1.0     2828.911    0.114530       -13
       4       3        4     44   -1658.629     960.375    4884.610    2833.451    1.6057    2.5476    0.3962      1.0     2729.762    0.085892       -13
       4       3        4     45   -1685.707     980.722    4966.860    2679.432    1.6512    2.4645    0.3790      1.0     2575.856    0.139890       -13
       4       3        4     46   -1710.531    1001.405    5049.110    2583.276    1.6622    2.4415    0.3750      1.0     2479.778    0.110435       -13
       4       3        4     47   -1735.767    1022.901    5131.360    2449.009    1.6204    2.4394    0.3906      1.0     2345.629    0.113295       -13
       4       3     3160      2   -1073.749     607.905    3231.340       1.026    0.9239   -1.2984    0.7558     -1.0        0.635    0.351973        11
       4       3     3162      6   -1096.586     621.748    3292.480      16.889    1.5847    2.5556    0.4044     -1.0       16.386    0.101498        11
       4       3     3163     10   -1118.385     633.903    3353.620      77.591    1.4220    2.7294    0.4734     -1.0       77.081    0.132116        11
       4       3     3163     11   -1129.908     638.211    3374.250       3.487    0.6935    2.9245    0.9270     -1.0        3.013    0.135264        11
       4       3     3168     15   -1148.455     644.894    3435.390       4.667    1.2989   -2.1600    0.5327     -1.0        4.184    0.092234        11
       4       3     3179     25   -1205.645     682.037    3601.240       6.708    1.7096   -2.9049    0.3580     -1.0        6.216    0.081923        11
       4       3     3271     45   -1677.594     981.350    4966.860       9.768    4.2191   -1.1077    0.0294     -1.0        9.271    0.073397        11
       4       3     3291     47   -1766.968    1016.120    5131.360       1.540    0.6890   -3.0896    0.9306      0.0        1.540    0.000000        22
       4       3     3333     47   -1797.317    1023.945    5131.360       0.886    0.7312    3.0859    0.8972      0.0        0.886    0.000000        22
       4       3     3351     45   -1685.148     985.202    4966.860      10.330    1.4264    2.2151    0.4714      0.0       10.330    0.000000        22
       4       3     3351     46   -1710.331    1018.726    5049.110      10.330    1.4264    2.2151    0.4714      0.0       10.330    0.000000        22
       4       3     3353     45   -1681.653     992.745    4966.860       1.803    1.0755    1.7550    0.6575      0.0        1.803    0.000000        22
       4       3     3355     45   -1697.827    1013.164    4966.860       2.208    0.4154    2.0842    1.1669      0.0        2.208    0.000000        22
       4       3     3356     45   -1679.747     988.603    4966.860       0.795    1.3780    1.6500    0.4939      0.0        0.795    0.000000        22
       4       3     3357     45   -1674.544     981.465    4966.860       7.228    1.9647    0.2665    0.2786      0.0        7.228    0.000000        22
       4       3     3357     46   -1651.848     987.661    5049.110       7.228    1.9647    0.2665    0.2786      0.0        7.228    0.000000        22
       4       3     3368     47   -1643.990     928.895    5131.360       2.540    0.7475   -1.6233    0.8845      0.0        2.540    0.000000        22
       4       3     3388     45   -1683.483     991.221    4966.860       5.198    1.1304    1.9414    0.6247      0.0        5.198    0.000000        22
       4       3     3388     46   -1691.550    1045.885    5049.110       0.181    0.7178   -0.2637    0.9077      0.0        0.181    0.000000        22
       4       3     3438     42   -1585.120     933.598    4720.110       0.568    0.9571    0.9657    0.7333      0.0        0.568    0.000000        22
       4       3     3486     40   -1548.328     888.202    4555.910       0.194   -1.0706   -2.6061    2.4811      0.0        0.194    0.000000        22
       4       3     3534     38   -1519.113     817.319    4391.110       0.693    0.5194   -2.2503    1.0733      0.0        0.693    0.000000        22
       4       3     3536     38   -1548.819     863.791    4391.110       0.341    0.5203    2.9644    1.0725      0.0        0.341    0.000000        22
       4       3     3553     37   -1494.998     835.909    4309.160       0.423   -1.4636   -1.2930    2.6868      0.0        0.423    0.000000        22
       4       3     3591     36   -1475.932     836.998    4246.110       0.188   -1.5222    0.3022    2.7119      0.0        0.188    0.000000        22
